date,start_station_code,total_count,member_count,non_member_count
2017-09-30,5002,52,48,4
2017-09-30,5003,41,34,7
2017-09-30,5004,66,55,11
2017-09-30,5005,89,56,33
2017-09-30,5006,122,112,10
2017-09-30,5007,450,359,91
2017-09-30,6001,1300,910,390
2017-09-30,6002,859,707,152
2017-09-30,6003,1354,1099,255
2017-09-30,6004,791,407,384
2017-09-30,6005,1198,923,275
2017-09-30,6006,696,627,69
2017-09-30,6007,1147,871,276
2017-09-30,6008,1972,1638,334
2017-09-30,6009,2387,1626,761
2017-09-30,6011,1445,1268,177
2017-09-30,6012,3982,3102,880
2017-09-30,6013,1107,867,240
2017-09-30,6014,1336,972,364
2017-09-30,6015,5827,4679,1148
2017-09-30,6016,196,140,56
2017-09-30,6017,1157,1065,92
2017-09-30,6018,1727,1419,308
2017-09-30,6019,2756,2310,446
2017-09-30,6020,2239,1804,435
2017-09-30,6021,2474,2097,377
2017-09-30,6022,1272,1108,164
2017-09-30,6023,3369,1687,1682
2017-09-30,6024,432,360,72
2017-09-30,6025,1108,689,419
2017-09-30,6026,3652,1260,2392
2017-09-30,6027,2302,1974,328
2017-09-30,6029,601,527,74
2017-09-30,6031,1037,655,382
2017-09-30,6032,1821,1091,730
2017-09-30,6033,512,456,56
2017-09-30,6034,2549,2018,531
2017-09-30,6035,682,540,142
2017-09-30,6036,3377,1383,1994
2017-09-30,6037,1286,862,424
2017-09-30,6038,1918,1518,400
2017-09-30,6039,1923,1495,428
2017-09-30,6040,1298,974,324
2017-09-30,6041,2004,1671,333
2017-09-30,6042,2548,2266,282
2017-09-30,6043,2024,1734,290
2017-09-30,6044,2846,2519,327
2017-09-30,6046,2991,2670,321
2017-09-30,6047,1988,1711,277
2017-09-30,6048,1102,989,113
2017-09-30,6049,1780,1607,173
2017-09-30,6050,3207,1466,1741
2017-09-30,6051,373,342,31
2017-09-30,6052,3671,2431,1240
2017-09-30,6053,1154,1062,92
2017-09-30,6057,1743,1534,209
2017-09-30,6058,500,411,89
2017-09-30,6059,1510,1173,337
2017-09-30,6060,1777,1530,247
2017-09-30,6061,3369,2770,599
2017-09-30,6062,1669,1223,446
2017-09-30,6063,2718,2219,499
2017-09-30,6064,5556,4593,963
2017-09-30,6065,2291,1830,461
2017-09-30,6066,1212,1025,187
2017-09-30,6067,3049,2639,410
2017-09-30,6068,2139,1758,381
2017-09-30,6070,6020,5185,835
2017-09-30,6072,2445,2088,357
2017-09-30,6073,2840,2439,401
2017-09-30,6075,1197,887,310
2017-09-30,6076,313,264,49
2017-09-30,6078,5630,4723,907
2017-09-30,6079,2273,1897,376
2017-09-30,6080,1280,1111,169
2017-09-30,6081,1783,1437,346
2017-09-30,6082,557,515,42
2017-09-30,6083,2328,1805,523
2017-09-30,6084,1091,937,154
2017-09-30,6085,1982,1614,368
2017-09-30,6086,769,628,141
2017-09-30,6087,2057,1685,372
2017-09-30,6088,1363,1098,265
2017-09-30,6089,986,884,102
2017-09-30,6090,1247,1066,181
2017-09-30,6091,1362,1150,212
2017-09-30,6092,2014,1518,496
2017-09-30,6093,1152,984,168
2017-09-30,6094,1258,1152,106
2017-09-30,6095,2715,2285,430
2017-09-30,6096,793,671,122
2017-09-30,6097,2417,2133,284
2017-09-30,6098,1181,928,253
2017-09-30,6099,1987,1436,551
2017-09-30,6100,9107,7910,1197
2017-09-30,6101,970,905,65
2017-09-30,6102,896,809,87
2017-09-30,6103,598,530,68
2017-09-30,6104,2221,1965,256
2017-09-30,6105,1101,967,134
2017-09-30,6106,787,548,239
2017-09-30,6107,2873,2326,547
2017-09-30,6108,1234,1107,127
2017-09-30,6109,413,93,320
2017-09-30,6110,791,679,112
2017-09-30,6111,994,822,172
2017-09-30,6112,2743,2343,400
2017-09-30,6113,1872,1587,285
2017-09-30,6114,3344,2743,601
2017-09-30,6115,563,503,60
2017-09-30,6116,1819,1613,206
2017-09-30,6117,1094,982,112
2017-09-30,6118,1856,1621,235
2017-09-30,6119,1980,1632,348
2017-09-30,6120,1447,1284,163
2017-09-30,6122,249,213,36
2017-09-30,6123,783,653,130
2017-09-30,6124,1094,963,131
2017-09-30,6125,555,493,62
2017-09-30,6126,1091,957,134
2017-09-30,6127,1261,1129,132
2017-09-30,6128,423,360,63
2017-09-30,6129,1536,1367,169
2017-09-30,6130,913,772,141
2017-09-30,6131,2186,1885,301
2017-09-30,6132,1055,879,176
2017-09-30,6133,1276,1131,145
2017-09-30,6134,1102,927,175
2017-09-30,6136,6032,5438,594
2017-09-30,6137,2264,1953,311
2017-09-30,6138,1174,1074,100
2017-09-30,6139,1117,1031,86
