date,start_station_code,total_count,member_count,non_member_count
2016-07-31,5002,94,68,26
2016-07-31,5003,47,43,4
2016-07-31,5004,100,60,40
2016-07-31,5005,140,83,57
2016-07-31,5006,91,71,20
2016-07-31,5007,530,399,131
2016-07-31,6001,906,621,285
2016-07-31,6002,894,687,207
2016-07-31,6003,1141,837,304
2016-07-31,6004,879,454,425
2016-07-31,6005,946,704,242
2016-07-31,6006,516,440,76
2016-07-31,6007,1497,1021,476
2016-07-31,6008,1299,851,448
2016-07-31,6009,4303,2911,1392
2016-07-31,6011,1352,1153,199
2016-07-31,6012,5509,3728,1781
2016-07-31,6013,1764,1152,612
2016-07-31,6014,290,95,195
2016-07-31,6015,5258,3558,1700
2016-07-31,6016,268,175,93
2016-07-31,6017,820,747,73
2016-07-31,6018,1936,1511,425
2016-07-31,6019,2642,1999,643
2016-07-31,6020,1806,1636,170
2016-07-31,6021,2446,1783,663
2016-07-31,6022,1524,1322,202
2016-07-31,6023,3928,1746,2182
2016-07-31,6024,883,711,172
2016-07-31,6025,1083,587,496
2016-07-31,6026,5490,1624,3866
2016-07-31,6027,2234,1764,470
2016-07-31,6029,785,624,161
2016-07-31,6031,1376,795,581
2016-07-31,6032,2590,1299,1291
2016-07-31,6033,302,267,35
2016-07-31,6034,4081,2803,1278
2016-07-31,6035,748,485,263
2016-07-31,6036,4712,1725,2987
2016-07-31,6037,1254,807,447
2016-07-31,6038,1963,1351,612
2016-07-31,6039,2262,1625,637
2016-07-31,6040,1321,860,461
2016-07-31,6041,2255,1871,384
2016-07-31,6042,2025,1766,259
2016-07-31,6043,2098,1627,471
2016-07-31,6044,2676,2306,370
2016-07-31,6046,2727,2226,501
2016-07-31,6047,1660,1307,353
2016-07-31,6048,1419,1176,243
2016-07-31,6049,1510,1341,169
2016-07-31,6050,4574,1886,2688
2016-07-31,6051,338,303,35
2016-07-31,6052,4098,2454,1644
2016-07-31,6053,1113,1036,77
2016-07-31,6057,1981,1650,331
2016-07-31,6058,1134,900,234
2016-07-31,6059,1741,1278,463
2016-07-31,6060,1377,1191,186
2016-07-31,6061,1847,1457,390
2016-07-31,6062,1648,1148,500
2016-07-31,6063,3114,2342,772
2016-07-31,6064,5750,4317,1433
2016-07-31,6065,1726,1261,465
2016-07-31,6066,1811,1494,317
