date,start_station_code,total_count,member_count,non_member_count
2015-09-30,5002,60,51,9
2015-09-30,5003,27,19,8
2015-09-30,5004,44,28,16
2015-09-30,5005,51,44,7
2015-09-30,5006,44,33,11
2015-09-30,5007,293,258,35
2015-09-30,6001,1000,559,441
2015-09-30,6002,582,462,120
2015-09-30,6003,648,578,70
2015-09-30,6004,1448,1113,335
2015-09-30,6005,1612,1226,386
2015-09-30,6006,575,531,44
2015-09-30,6007,845,625,220
2015-09-30,6008,943,772,171
2015-09-30,6009,2935,2292,643
2015-09-30,6011,655,611,44
2015-09-30,6012,3043,2387,656
2015-09-30,6013,1010,870,140
2015-09-30,6014,1319,974,345
2015-09-30,6015,3245,2664,581
2015-09-30,6016,133,105,28
2015-09-30,6017,694,603,91
2015-09-30,6018,1394,1169,225
2015-09-30,6019,1979,1743,236
2015-09-30,6020,1648,1368,280
2015-09-30,6021,1630,1424,206
2015-09-30,6022,969,855,114
2015-09-30,6023,1872,984,888
2015-09-30,6024,605,542,63
2015-09-30,6025,753,509,244
2015-09-30,6026,2770,859,1911
2015-09-30,6027,1176,990,186
2015-09-30,6029,483,437,46
2015-09-30,6031,1417,933,484
2015-09-30,6033,357,331,26
2015-09-30,6034,3046,2368,678
2015-09-30,6036,2171,919,1252
2015-09-30,6037,831,612,219
2015-09-30,6038,1401,1128,273
2015-09-30,6039,1655,1311,344
2015-09-30,6040,1052,780,272
2015-09-30,6041,1961,1725,236
2015-09-30,6042,1726,1564,162
2015-09-30,6043,1863,1567,296
2015-09-30,6044,1950,1737,213
2015-09-30,6046,2443,2155,288
2015-09-30,6047,1602,1407,195
2015-09-30,6048,961,882,79
2015-09-30,6049,1386,1324,62
2015-09-30,6050,1781,820,961
2015-09-30,6051,176,173,3
2015-09-30,6052,2528,1812,716
2015-09-30,6053,859,815,44
2015-09-30,6057,1067,952,115
2015-09-30,6058,1188,991,197
2015-09-30,6059,2183,1755,428
2015-09-30,6060,1504,1313,191
2015-09-30,6061,2111,1789,322
2015-09-30,6062,1229,957,272
2015-09-30,6063,2318,1905,413
2015-09-30,6064,4420,3684,736
2015-09-30,6065,1405,1120,285
2015-09-30,6066,1659,1434,225
2015-09-30,6067,2632,2251,381
2015-09-30,6068,1941,1589,352
2015-09-30,6070,4756,4071,685
2015-09-30,6072,1634,1488,146
2015-09-30,6073,2089,1818,271
2015-09-30,6075,1059,850,209
2015-09-30,6076,259,237,22
2015-09-30,6078,4047,3505,542
2015-09-30,6079,1646,1281,365
2015-09-30,6081,882,764,118
2015-09-30,6082,369,339,30
2015-09-30,6083,2382,1909,473
2015-09-30,6084,913,816,97
2015-09-30,6085,1718,1364,354
2015-09-30,6086,1760,1405,355
2015-09-30,6087,1790,1468,322
2015-09-30,6088,1151,979,172
2015-09-30,6089,517,466,51
2015-09-30,6090,739,658,81
2015-09-30,6091,567,477,90
2015-09-30,6092,1068,825,243
2015-09-30,6093,609,534,75
2015-09-30,6094,2018,1820,198
2015-09-30,6095,1836,1571,265
2015-09-30,6096,404,344,60
2015-09-30,6097,2500,2187,313
2015-09-30,6098,1632,1312,320
2015-09-30,6099,294,274,20
2015-09-30,6100,6312,5444,868
2015-09-30,6101,542,499,43
2015-09-30,6102,502,445,57
2015-09-30,6103,373,343,30
2015-09-30,6104,1856,1667,189
2015-09-30,6105,949,827,122
2015-09-30,6106,711,553,158
2015-09-30,6107,1766,1456,310
2015-09-30,6108,842,768,74
2015-09-30,6109,384,79,305
2015-09-30,6110,576,524,52
2015-09-30,6111,847,712,135
2015-09-30,6112,1697,1516,181
2015-09-30,6113,1536,1442,94
2015-09-30,6114,2538,2154,384
2015-09-30,6115,379,334,45
2015-09-30,6116,1471,1323,148
2015-09-30,6117,1054,991,63
2015-09-30,6118,1319,1236,83
2015-09-30,6119,1321,1168,153
2015-09-30,6121,745,671,74
2015-09-30,6122,346,310,36
2015-09-30,6123,757,649,108
2015-09-30,6124,823,763,60
2015-09-30,6125,380,322,58
2015-09-30,6126,867,806,61
2015-09-30,6127,787,720,67
2015-09-30,6128,163,148,15
2015-09-30,6129,1040,939,101
2015-09-30,6130,574,495,79
2015-09-30,6131,1638,1424,214
2015-09-30,6132,919,806,113
2015-09-30,6133,1039,899,140
2015-09-30,6134,686,539,147
2015-09-30,6136,2514,2268,246
2015-09-30,6137,1484,1289,195
2015-09-30,6138,1096,981,115
2015-09-30,6139,902,822,80
2015-09-30,6140,2112,1833,279
2015-09-30,6141,1524,1422,102
2015-09-30,6142,1973,1606,367
2015-09-30,6143,2671,1981,690
2015-09-30,6145,1389,1050,339
2015-09-30,6146,1302,1047,255
2015-09-30,6147,2492,2243,249
2015-09-30,6148,2723,2452,271
2015-09-30,6149,966,870,96
2015-09-30,6150,1060,966,94
2015-09-30,6151,2258,2010,248
2015-09-30,6152,2277,2038,239
2015-09-30,6153,1213,1096,117
2015-09-30,6154,2842,2526,316
2015-09-30,6155,2922,2591,331
2015-09-30,6156,1525,1348,177
2015-09-30,6157,2450,2081,369
2015-09-30,6158,1649,1472,177
2015-09-30,6159,513,502,11
2015-09-30,6160,1235,1163,72
2015-09-30,6161,1018,918,100
2015-09-30,6162,581,520,61
2015-09-30,6163,2136,1835,301
2015-09-30,6164,2552,2257,295
2015-09-30,6165,124,111,13
2015-09-30,6166,1961,1685,276
2015-09-30,6167,868,818,50
2015-09-30,6168,647,471,176
2015-09-30,6169,1457,1230,227
2015-09-30,6170,1622,1420,202
2015-09-30,6171,640,564,76
2015-09-30,6173,3370,3039,331
2015-09-30,6174,2369,1967,402
2015-09-30,6175,2124,1837,287
2015-09-30,6176,1971,1759,212
2015-09-30,6178,1615,1370,245
2015-09-30,6179,2272,1951,321
2015-09-30,6180,1183,811,372
2015-09-30,6181,919,759,160
2015-09-30,6182,1245,953,292
2015-09-30,6183,2116,1760,356
2015-09-30,6184,6944,5940,1004
2015-09-30,6185,459,442,17
2015-09-30,6186,2429,2037,392
2015-09-30,6187,2151,1895,256
2015-09-30,6188,1230,1041,189
2015-09-30,6189,294,258,36
2015-09-30,6190,4000,3670,330
2015-09-30,6191,1169,873,296
2015-09-30,6192,730,661,69
2015-09-30,6193,2669,2228,441
2015-09-30,6194,2820,2491,329
2015-09-30,6195,1757,1514,243
2015-09-30,6196,2226,1726,500
2015-09-30,6197,1295,1179,116
2015-09-30,6198,934,828,106
2015-09-30,6199,2319,1929,390
2015-09-30,6200,1509,1238,271
2015-09-30,6201,1840,1591,249
2015-09-30,6202,1965,1668,297
2015-09-30,6203,1775,1463,312
2015-09-30,6204,2046,1695,351
2015-09-30,6205,1807,1531,276
2015-09-30,6206,2965,2634,331
2015-09-30,6207,1048,891,157
2015-09-30,6208,1491,1245,246
2015-09-30,6209,2660,2213,447
2015-09-30,6210,471,442,29
2015-09-30,6211,3122,2529,593
2015-09-30,6212,1344,1090,254
2015-09-30,6213,2760,2286,474
2015-09-30,6214,4495,3827,668
2015-09-30,6215,1829,1593,236
2015-09-30,6216,2710,1824,886
2015-09-30,6217,2157,1854,303
2015-09-30,6218,1436,1146,290
2015-09-30,6219,1052,933,119
2015-09-30,6220,1772,1460,312
2015-09-30,6221,4036,3462,574
2015-09-30,6222,147,116,31
2015-09-30,6223,3127,2460,667
2015-09-30,6224,1646,1483,163
2015-09-30,6225,1134,859,275
2015-09-30,6226,314,294,20
2015-09-30,6227,3002,2454,548
2015-09-30,6228,560,481,79
2015-09-30,6229,1353,1153,200
2015-09-30,6230,1559,1238,321
2015-09-30,6231,2370,1940,430
2015-09-30,6232,1202,1088,114
2015-09-30,6233,2482,1971,511
2015-09-30,6234,1830,1424,406
2015-09-30,6235,2165,1912,253
2015-09-30,6236,1595,1448,147
2015-09-30,6237,1138,1004,134
2015-09-30,6240,310,281,29
2015-09-30,6241,1164,1069,95
2015-09-30,6243,1187,1062,125
2015-09-30,6245,1015,934,81
2015-09-30,6246,1548,1388,160
2015-09-30,6247,889,767,122
2015-09-30,6248,3821,3177,644
2015-09-30,6249,1141,961,180
2015-09-30,6250,2258,1685,573
2015-09-30,6251,504,420,84
2015-09-30,6252,916,770,146
2015-09-30,6253,1235,1135,100
2015-09-30,6254,1215,1103,112
2015-09-30,6255,1421,1287,134
2015-09-30,6257,728,631,97
2015-09-30,6258,1019,895,124
2015-09-30,6259,727,584,143
2015-09-30,6260,855,741,114
2015-09-30,6261,807,725,82
2015-09-30,6262,843,780,63
2015-09-30,6263,383,343,40
2015-09-30,6264,678,610,68
2015-09-30,6265,692,651,41
2015-09-30,6266,756,670,86
2015-09-30,6267,802,752,50
2015-09-30,6268,919,824,95
2015-09-30,6269,624,554,70
2015-09-30,6270,599,553,46
2015-09-30,6271,1249,1022,227
2015-09-30,6272,534,482,52
2015-09-30,6273,472,435,37
2015-09-30,6274,1122,1003,119
2015-09-30,6275,477,431,46
2015-09-30,6276,749,665,84
2015-09-30,6277,787,714,73
2015-09-30,6278,356,339,17
2015-09-30,6279,355,330,25
2015-09-30,6280,1844,1505,339
2015-09-30,6281,1126,1043,83
2015-09-30,6301,343,311,32
2015-09-30,6302,488,406,82
2015-09-30,6303,337,306,31
2015-09-30,6304,279,237,42
2015-09-30,6305,457,393,64
2015-09-30,6306,1422,1270,152
2015-09-30,6307,634,469,165
