date,start_station_code,total_count,member_count,non_member_count
2015-05-31,5002,60,48,12
2015-05-31,5003,30,21,9
2015-05-31,5004,48,36,12
2015-05-31,5005,77,63,14
2015-05-31,5006,66,55,11
2015-05-31,5007,331,275,56
2015-05-31,6001,1123,673,450
2015-05-31,6002,634,510,124
2015-05-31,6003,1412,1119,293
2015-05-31,6004,1538,1169,369
2015-05-31,6005,1654,1123,531
2015-05-31,6007,925,661,264
2015-05-31,6008,1083,831,252
2015-05-31,6009,3119,2342,777
2015-05-31,6011,685,625,60
2015-05-31,6012,3590,2663,927
2015-05-31,6013,525,379,146
2015-05-31,6014,2354,1691,663
2015-05-31,6015,3128,2552,576
2015-05-31,6017,507,456,51
2015-05-31,6018,1512,1291,221
2015-05-31,6019,1864,1603,261
2015-05-31,6020,1670,1329,341
2015-05-31,6021,1658,1421,237
2015-05-31,6022,958,875,83
2015-05-31,6023,1815,885,930
2015-05-31,6024,505,458,47
2015-05-31,6025,789,498,291
2015-05-31,6026,3335,961,2374
2015-05-31,6027,1292,1085,207
2015-05-31,6029,528,500,28
2015-05-31,6031,1378,874,504
2015-05-31,6033,448,405,43
2015-05-31,6034,3222,2429,793
2015-05-31,6036,2932,1177,1755
2015-05-31,6037,968,669,299
2015-05-31,6038,1448,1083,365
2015-05-31,6039,1834,1368,466
2015-05-31,6040,1094,815,279
2015-05-31,6041,1597,1422,175
2015-05-31,6042,1669,1510,159
2015-05-31,6043,1945,1584,361
2015-05-31,6044,1904,1690,214
2015-05-31,6046,1849,1608,241
2015-05-31,6047,1580,1378,202
2015-05-31,6048,1110,1048,62
2015-05-31,6049,1390,1291,99
2015-05-31,6050,2394,1180,1214
2015-05-31,6051,272,261,11
2015-05-31,6052,2776,1889,887
2015-05-31,6053,752,717,35
2015-05-31,6057,1246,1078,168
2015-05-31,6058,1105,902,203
2015-05-31,6059,2351,1855,496
2015-05-31,6060,1172,1014,158
2015-05-31,6061,2152,1796,356
2015-05-31,6062,1278,957,321
2015-05-31,6063,2083,1699,384
2015-05-31,6064,5315,4115,1200
2015-05-31,6065,1587,1291,296
2015-05-31,6066,1323,1134,189
2015-05-31,6067,2383,1978,405
2015-05-31,6068,1779,1380,399
2015-05-31,6070,3667,3047,620
2015-05-31,6072,1195,1082,113
2015-05-31,6073,2346,1980,366
2015-05-31,6075,819,681,138
2015-05-31,6076,358,324,34
2015-05-31,6078,4373,3747,626
2015-05-31,6079,1696,1334,362
2015-05-31,6080,107,77,30
2015-05-31,6081,856,746,110
2015-05-31,6082,396,369,27
2015-05-31,6083,2697,2181,516
2015-05-31,6084,975,896,79
2015-05-31,6085,1804,1532,272
2015-05-31,6086,1631,1187,444
2015-05-31,6087,1829,1540,289
2015-05-31,6088,1169,986,183
2015-05-31,6089,591,534,57
2015-05-31,6090,600,535,65
2015-05-31,6091,559,490,69
2015-05-31,6092,987,751,236
2015-05-31,6093,656,557,99
2015-05-31,6094,1761,1650,111
2015-05-31,6095,2166,1790,376
2015-05-31,6096,511,456,55
2015-05-31,6097,2623,2222,401
2015-05-31,6098,1042,830,212
2015-05-31,6099,2571,1977,594
2015-05-31,6100,4362,3654,708
2015-05-31,6101,472,423,49
2015-05-31,6102,613,528,85
2015-05-31,6103,187,169,18
2015-05-31,6104,1745,1560,185
2015-05-31,6105,962,841,121
2015-05-31,6106,771,581,190
2015-05-31,6107,2762,2244,518
2015-05-31,6108,1167,1070,97
2015-05-31,6109,185,144,41
2015-05-31,6110,798,730,68
2015-05-31,6111,933,820,113
2015-05-31,6112,1730,1501,229
2015-05-31,6113,1478,1361,117
2015-05-31,6114,2711,2310,401
2015-05-31,6115,338,296,42
2015-05-31,6116,1411,1251,160
2015-05-31,6117,991,915,76
2015-05-31,6118,1699,1539,160
2015-05-31,6119,771,684,87
2015-05-31,6121,1101,993,108
2015-05-31,6123,759,665,94
2015-05-31,6124,5,4,1
2015-05-31,6125,398,322,76
2015-05-31,6126,1019,913,106
2015-05-31,6127,691,630,61
2015-05-31,6128,437,412,25
2015-05-31,6129,977,872,105
2015-05-31,6130,651,547,104
2015-05-31,6131,1386,1315,71
2015-05-31,6132,1034,944,90
2015-05-31,6133,1085,940,145
2015-05-31,6134,708,567,141
2015-05-31,6136,1310,1252,58
2015-05-31,6137,1972,1766,206
2015-05-31,6138,975,892,83
2015-05-31,6139,798,718,80
2015-05-31,6140,1877,1635,242
2015-05-31,6141,1484,1382,102
2015-05-31,6142,2482,1971,511
2015-05-31,6143,2555,2020,535
2015-05-31,6145,1700,1239,461
2015-05-31,6146,1434,1151,283
2015-05-31,6147,2457,2235,222
2015-05-31,6148,2331,2120,211
2015-05-31,6149,916,829,87
2015-05-31,6150,1111,1024,87
2015-05-31,6151,2303,2099,204
2015-05-31,6152,2702,2389,313
2015-05-31,6153,1098,1008,90
2015-05-31,6154,2944,2710,234
2015-05-31,6155,3216,2908,308
2015-05-31,6156,1431,1306,125
2015-05-31,6157,2454,2089,365
2015-05-31,6158,1520,1361,159
2015-05-31,6159,1284,1151,133
2015-05-31,6160,1051,954,97
2015-05-31,6161,1124,1054,70
2015-05-31,6162,748,689,59
2015-05-31,6163,1950,1731,219
2015-05-31,6164,2295,1993,302
2015-05-31,6165,2698,2278,420
2015-05-31,6166,1697,1528,169
2015-05-31,6167,763,691,72
2015-05-31,6168,497,315,182
2015-05-31,6169,1359,1219,140
2015-05-31,6170,1684,1412,272
2015-05-31,6171,603,527,76
2015-05-31,6173,3333,2926,407
2015-05-31,6174,2268,1861,407
2015-05-31,6175,2206,1953,253
2015-05-31,6176,1737,1592,145
2015-05-31,6177,1645,1328,317
2015-05-31,6178,2989,2518,471
2015-05-31,6179,2297,1919,378
2015-05-31,6180,1091,709,382
2015-05-31,6181,2332,1978,354
2015-05-31,6182,1164,926,238
2015-05-31,6183,1968,1693,275
2015-05-31,6184,6727,5905,822
2015-05-31,6185,502,451,51
2015-05-31,6186,2599,2337,262
2015-05-31,6187,2225,1894,331
2015-05-31,6188,1193,1081,112
2015-05-31,6189,318,293,25
2015-05-31,6190,2121,1944,177
2015-05-31,6191,1425,1112,313
2015-05-31,6192,4033,3676,357
2015-05-31,6193,2646,2226,420
2015-05-31,6194,3148,2706,442
2015-05-31,6195,1423,1275,148
2015-05-31,6196,2365,1952,413
2015-05-31,6197,1179,1080,99
2015-05-31,6198,959,847,112
2015-05-31,6199,2258,1863,395
2015-05-31,6200,1526,1240,286
2015-05-31,6201,1775,1602,173
2015-05-31,6202,1834,1555,279
2015-05-31,6203,1520,1088,432
2015-05-31,6204,2101,1686,415
2015-05-31,6205,2214,1888,326
2015-05-31,6206,3076,2520,556
2015-05-31,6207,1109,964,145
2015-05-31,6208,1550,1253,297
2015-05-31,6209,2229,1891,338
2015-05-31,6210,476,436,40
2015-05-31,6211,3129,2344,785
2015-05-31,6212,1351,1065,286
2015-05-31,6213,2621,2203,418
2015-05-31,6214,4681,3891,790
2015-05-31,6215,1755,1563,192
2015-05-31,6216,3407,2313,1094
2015-05-31,6217,1772,1456,316
2015-05-31,6218,1485,1236,249
2015-05-31,6219,1434,1297,137
2015-05-31,6220,1744,1510,234
2015-05-31,6221,3460,3055,405
2015-05-31,6222,2142,1819,323
2015-05-31,6223,2656,2047,609
2015-05-31,6224,1785,1583,202
2015-05-31,6225,1147,913,234
2015-05-31,6226,277,249,28
2015-05-31,6227,3069,2505,564
2015-05-31,6228,493,440,53
2015-05-31,6229,1343,1188,155
2015-05-31,6230,1352,1144,208
2015-05-31,6231,2575,2177,398
2015-05-31,6232,987,899,88
2015-05-31,6233,2608,2151,457
2015-05-31,6234,1785,1438,347
2015-05-31,6235,1817,1631,186
2015-05-31,6236,1575,1425,150
2015-05-31,6237,954,854,100
2015-05-31,6241,1248,1095,153
2015-05-31,6243,1234,1078,156
2015-05-31,6245,893,785,108
2015-05-31,6246,1659,1458,201
2015-05-31,6247,1018,881,137
2015-05-31,6248,2802,2352,450
2015-05-31,6249,1067,930,137
2015-05-31,6250,2373,1827,546
2015-05-31,6251,560,475,85
2015-05-31,6252,930,754,176
2015-05-31,6253,1389,1240,149
2015-05-31,6254,1406,1297,109
2015-05-31,6255,1496,1380,116
2015-05-31,6257,855,774,81
2015-05-31,6258,1109,983,126
2015-05-31,6259,568,496,72
2015-05-31,6260,643,566,77
2015-05-31,6261,827,754,73
2015-05-31,6262,884,817,67
2015-05-31,6263,412,385,27
2015-05-31,6264,762,703,59
2015-05-31,6265,750,692,58
2015-05-31,6266,762,746,16
2015-05-31,6267,886,794,92
2015-05-31,6268,1173,1062,111
2015-05-31,6269,660,582,78
2015-05-31,6270,753,687,66
2015-05-31,6271,1376,1162,214
2015-05-31,6272,587,545,42
2015-05-31,6273,549,514,35
2015-05-31,6274,738,659,79
2015-05-31,6275,480,435,45
2015-05-31,6276,659,591,68
2015-05-31,6277,887,799,88
2015-05-31,6278,342,303,39
2015-05-31,6279,357,320,37
2015-05-31,6280,1931,1655,276
2015-05-31,6281,707,682,25
2015-05-31,6301,431,367,64
2015-05-31,6302,484,402,82
2015-05-31,6303,379,320,59
2015-05-31,6304,403,350,53
2015-05-31,6305,504,452,52
2015-05-31,6306,1719,1503,216
2015-05-31,6307,1488,1204,284
2015-05-31,6309,484,409,75
2015-05-31,6310,1855,1618,237
2015-05-31,6311,523,450,73
2015-05-31,6312,509,410,99
2015-05-31,6313,900,747,153
2015-05-31,6314,997,960,37
2015-05-31,6315,964,763,201
2015-05-31,6316,1196,987,209
2015-05-31,6321,1154,992,162
2015-05-31,6322,767,699,68
2015-05-31,6323,336,301,35
2015-05-31,6324,397,345,52
2015-05-31,6327,686,576,110
2015-05-31,6328,883,784,99
2015-05-31,6329,681,621,60
2015-05-31,6330,704,651,53
2015-05-31,6331,502,439,63
2015-05-31,6332,671,632,39
2015-05-31,6333,400,364,36
2015-05-31,6334,1435,1324,111
2015-05-31,6335,719,662,57
2015-05-31,6336,758,714,44
2015-05-31,6338,715,667,48
2015-05-31,6339,479,405,74
2015-05-31,6340,827,777,50
2015-05-31,6341,446,401,45
2015-05-31,6343,383,353,30
2015-05-31,6344,1639,1432,207
2015-05-31,6345,408,363,45
2015-05-31,6346,336,270,66
2015-05-31,6347,376,329,47
2015-05-31,6349,294,257,37
2015-05-31,6350,869,774,95
2015-05-31,6354,279,243,36
2015-05-31,6355,403,362,41
2015-05-31,6356,587,510,77
2015-05-31,6357,372,351,21
2015-05-31,6358,458,413,45
2015-05-31,6359,343,255,88
2015-05-31,6360,519,464,55
2015-05-31,6361,724,664,60
2015-05-31,6362,763,703,60
2015-05-31,6363,366,314,52
