date,start_station_code,total_count,member_count,non_member_count
2015-08-31,5002,51,44,7
2015-08-31,5003,33,28,5
2015-08-31,5004,63,39,24
2015-08-31,5005,62,50,12
2015-08-31,5006,63,46,17
2015-08-31,5007,374,301,73
2015-08-31,6001,1173,538,635
2015-08-31,6002,726,579,147
2015-08-31,6003,646,512,134
2015-08-31,6004,1691,1139,552
2015-08-31,6005,1715,1051,664
2015-08-31,6006,563,498,65
2015-08-31,6007,1017,654,363
2015-08-31,6008,1030,755,275
2015-08-31,6009,3606,2413,1193
2015-08-31,6011,645,565,80
2015-08-31,6012,3490,2417,1073
2015-08-31,6013,557,394,163
2015-08-31,6014,2400,1515,885
2015-08-31,6015,3599,2580,1019
2015-08-31,6016,176,129,47
2015-08-31,6017,687,564,123
2015-08-31,6018,1663,1362,301
2015-08-31,6019,2217,1777,440
2015-08-31,6020,1764,1240,524
2015-08-31,6021,1676,1313,363
2015-08-31,6022,1015,885,130
2015-08-31,6023,2450,989,1461
2015-08-31,6024,590,494,96
2015-08-31,6025,877,528,349
2015-08-31,6026,4260,1080,3180
2015-08-31,6027,1313,1049,264
2015-08-31,6029,571,476,95
2015-08-31,6031,1726,991,735
2015-08-31,6033,321,296,25
2015-08-31,6034,3549,2454,1095
2015-08-31,6036,3693,1325,2368
2015-08-31,6037,1003,612,391
2015-08-31,6038,1617,1174,443
2015-08-31,6039,2009,1440,569
2015-08-31,6040,1188,748,440
2015-08-31,6041,1878,1624,254
2015-08-31,6042,1593,1412,181
2015-08-31,6043,2171,1740,431
2015-08-31,6044,2124,1832,292
2015-08-31,6046,2315,1857,458
2015-08-31,6047,1412,1187,225
2015-08-31,6048,1076,963,113
2015-08-31,6049,1365,1253,112
2015-08-31,6050,3041,1191,1850
2015-08-31,6051,237,216,21
2015-08-31,6052,3254,2223,1031
2015-08-31,6053,922,828,94
2015-08-31,6057,1268,1072,196
2015-08-31,6058,1133,843,290
2015-08-31,6059,2561,1914,647
2015-08-31,6060,1655,1380,275
2015-08-31,6061,2452,1870,582
2015-08-31,6062,1443,988,455
2015-08-31,6063,2385,1772,613
2015-08-31,6064,5055,3880,1175
2015-08-31,6065,1325,1016,309
2015-08-31,6066,1991,1616,375
2015-08-31,6067,2877,2349,528
2015-08-31,6068,1788,1248,540
2015-08-31,6070,3688,3025,663
2015-08-31,6072,1631,1395,236
2015-08-31,6073,2213,1837,376
2015-08-31,6075,1055,682,373
2015-08-31,6076,335,308,27
2015-08-31,6078,4731,3871,860
2015-08-31,6079,1727,1373,354
2015-08-31,6081,910,763,147
2015-08-31,6082,437,379,58
2015-08-31,6083,2547,1790,757
2015-08-31,6084,967,819,148
2015-08-31,6085,1614,1245,369
2015-08-31,6086,2096,1520,576
2015-08-31,6087,2007,1596,411
2015-08-31,6088,1124,941,183
2015-08-31,6089,679,542,137
2015-08-31,6090,728,631,97
2015-08-31,6091,575,472,103
2015-08-31,6092,1074,771,303
2015-08-31,6093,633,477,156
2015-08-31,6094,2087,1883,204
2015-08-31,6095,2168,1761,407
2015-08-31,6096,425,356,69
2015-08-31,6097,2659,2259,400
2015-08-31,6098,1549,1134,415
2015-08-31,6099,2578,1935,643
2015-08-31,6100,5064,4229,835
2015-08-31,6101,561,499,62
2015-08-31,6102,531,448,83
2015-08-31,6103,282,239,43
2015-08-31,6104,2008,1642,366
2015-08-31,6105,1132,890,242
2015-08-31,6106,989,640,349
2015-08-31,6107,1942,1532,410
2015-08-31,6108,895,771,124
2015-08-31,6109,936,229,707
2015-08-31,6110,632,534,98
2015-08-31,6111,1173,946,227
2015-08-31,6112,1979,1649,330
2015-08-31,6113,1658,1424,234
2015-08-31,6114,3339,2501,838
2015-08-31,6115,397,350,47
2015-08-31,6116,1724,1457,267
2015-08-31,6117,1181,1077,104
2015-08-31,6118,1601,1369,232
2015-08-31,6119,1725,1371,354
2015-08-31,6121,835,709,126
2015-08-31,6122,361,326,35
2015-08-31,6123,890,678,212
2015-08-31,6124,820,675,145
2015-08-31,6125,392,321,71
2015-08-31,6126,884,813,71
2015-08-31,6127,923,774,149
2015-08-31,6128,456,394,62
2015-08-31,6129,1163,939,224
2015-08-31,6130,697,610,87
2015-08-31,6131,1917,1519,398
2015-08-31,6132,1034,845,189
2015-08-31,6133,1495,1248,247
2015-08-31,6134,750,551,199
2015-08-31,6136,2643,2384,259
2015-08-31,6137,2195,1890,305
2015-08-31,6138,1065,934,131
2015-08-31,6139,914,850,64
2015-08-31,6140,2188,1885,303
2015-08-31,6141,1509,1311,198
2015-08-31,6142,2750,2026,724
2015-08-31,6143,3189,2248,941
2015-08-31,6145,1991,1307,684
2015-08-31,6146,1780,1350,430
2015-08-31,6147,2671,2360,311
2015-08-31,6148,2843,2459,384
2015-08-31,6149,989,816,173
2015-08-31,6150,1311,1161,150
2015-08-31,6151,2785,2395,390
2015-08-31,6152,1793,1492,301
2015-08-31,6153,1639,1453,186
2015-08-31,6154,3351,2882,469
2015-08-31,6155,3583,3068,515
2015-08-31,6156,1825,1613,212
2015-08-31,6157,3072,2426,646
2015-08-31,6158,1606,1354,252
2015-08-31,6159,558,500,58
2015-08-31,6160,1017,922,95
2015-08-31,6161,1251,1112,139
2015-08-31,6162,600,487,113
2015-08-31,6163,2472,2059,413
2015-08-31,6164,2451,2063,388
2015-08-31,6165,3394,2657,737
2015-08-31,6166,1940,1706,234
2015-08-31,6167,1020,927,93
2015-08-31,6168,885,493,392
2015-08-31,6169,1562,1277,285
2015-08-31,6170,1776,1434,342
2015-08-31,6171,525,443,82
2015-08-31,6173,3410,2778,632
2015-08-31,6174,2450,1867,583
2015-08-31,6175,2167,1780,387
2015-08-31,6176,2219,1932,287
2015-08-31,6177,929,605,324
2015-08-31,6178,1615,1255,360
2015-08-31,6179,2840,2193,647
2015-08-31,6180,1459,937,522
2015-08-31,6181,2826,2280,546
2015-08-31,6182,1471,1134,337
2015-08-31,6183,2220,1779,441
2015-08-31,6184,7792,6194,1598
2015-08-31,6185,506,481,25
2015-08-31,6186,2875,2247,628
2015-08-31,6187,2607,2182,425
2015-08-31,6188,1131,1001,130
2015-08-31,6189,377,319,58
2015-08-31,6190,4180,3758,422
2015-08-31,6191,1572,1103,469
2015-08-31,6192,868,762,106
2015-08-31,6193,3091,2440,651
2015-08-31,6194,3247,2712,535
2015-08-31,6195,1782,1483,299
2015-08-31,6196,2594,1880,714
2015-08-31,6197,1384,1258,126
2015-08-31,6198,951,797,154
2015-08-31,6199,2439,1882,557
2015-08-31,6200,1729,1379,350
2015-08-31,6201,1791,1498,293
2015-08-31,6202,2276,1846,430
2015-08-31,6203,1795,1344,451
2015-08-31,6204,1959,1626,333
2015-08-31,6205,1226,977,249
2015-08-31,6206,3663,2976,687
2015-08-31,6207,1034,817,217
2015-08-31,6208,1178,855,323
2015-08-31,6209,2915,2163,752
2015-08-31,6210,462,435,27
2015-08-31,6211,3288,2383,905
2015-08-31,6212,1283,890,393
2015-08-31,6213,2887,2246,641
2015-08-31,6214,5226,4059,1167
2015-08-31,6215,1690,1438,252
2015-08-31,6216,4248,2461,1787
2015-08-31,6217,1926,1600,326
2015-08-31,6218,1430,1073,357
2015-08-31,6219,1264,1049,215
2015-08-31,6220,1644,1273,371
2015-08-31,6221,4047,3298,749
2015-08-31,6222,699,542,157
2015-08-31,6223,3379,2309,1070
2015-08-31,6224,1853,1593,260
2015-08-31,6225,1313,965,348
2015-08-31,6226,333,317,16
2015-08-31,6227,3591,2691,900
2015-08-31,6228,579,483,96
2015-08-31,6229,1560,1252,308
2015-08-31,6230,1698,1286,412
2015-08-31,6231,2758,2121,637
2015-08-31,6232,1280,1130,150
2015-08-31,6233,2710,2064,646
2015-08-31,6234,2190,1491,699
2015-08-31,6235,2125,1850,275
2015-08-31,6236,1923,1672,251
2015-08-31,6237,1221,1034,187
2015-08-31,6240,375,336,39
2015-08-31,6241,1257,1037,220
2015-08-31,6243,1348,1150,198
2015-08-31,6245,980,885,95
2015-08-31,6246,1519,1314,205
2015-08-31,6247,1216,1021,195
2015-08-31,6248,3254,2507,747
2015-08-31,6249,1532,1252,280
2015-08-31,6250,2906,2091,815
2015-08-31,6251,833,655,178
2015-08-31,6252,1159,893,266
2015-08-31,6253,1535,1344,191
2015-08-31,6254,1365,1214,151
2015-08-31,6255,1806,1563,243
2015-08-31,6257,931,800,131
2015-08-31,6258,1244,1105,139
2015-08-31,6259,736,604,132
2015-08-31,6260,991,842,149
2015-08-31,6261,1065,945,120
2015-08-31,6262,971,872,99
2015-08-31,6263,368,327,41
2015-08-31,6264,899,829,70
2015-08-31,6265,776,723,53
2015-08-31,6266,1103,972,131
2015-08-31,6267,956,836,120
2015-08-31,6268,1260,1087,173
2015-08-31,6269,693,604,89
2015-08-31,6270,713,622,91
2015-08-31,6271,1519,1200,319
2015-08-31,6272,553,484,69
2015-08-31,6273,530,490,40
2015-08-31,6274,918,795,123
2015-08-31,6275,494,433,61
2015-08-31,6276,855,787,68
2015-08-31,6277,939,820,119
2015-08-31,6278,391,349,42
2015-08-31,6279,382,327,55
2015-08-31,6280,2013,1561,452
2015-08-31,6281,1192,1176,16
2015-08-31,6301,469,369,100
2015-08-31,6302,466,357,109
2015-08-31,6303,337,283,54
2015-08-31,6304,239,185,54
2015-08-31,6305,470,360,110
2015-08-31,6306,1093,935,158
2015-08-31,6307,1961,1473,488
2015-08-31,6309,389,341,48
2015-08-31,6310,1812,1461,351
2015-08-31,6311,226,196,30
2015-08-31,6312,529,441,88
2015-08-31,6313,888,685,203
2015-08-31,6314,528,470,58
2015-08-31,6315,1026,804,222
2015-08-31,6316,1156,821,335
2015-08-31,6321,1839,1483,356
2015-08-31,6322,922,803,119
2015-08-31,6323,403,363,40
2015-08-31,6324,347,290,57
2015-08-31,6327,720,585,135
2015-08-31,6328,843,719,124
2015-08-31,6329,617,560,57
2015-08-31,6330,647,547,100
2015-08-31,6331,564,488,76
2015-08-31,6332,585,522,63
2015-08-31,6333,359,337,22
2015-08-31,6334,1655,1540,115
2015-08-31,6335,664,600,64
2015-08-31,6336,673,643,30
2015-08-31,6338,660,592,68
2015-08-31,6339,381,327,54
2015-08-31,6340,572,531,41
2015-08-31,6341,505,446,59
2015-08-31,6343,446,411,35
2015-08-31,6344,1787,1477,310
2015-08-31,6345,466,396,70
2015-08-31,6346,449,364,85
2015-08-31,6347,425,396,29
2015-08-31,6349,211,195,16
2015-08-31,6350,975,842,133
2015-08-31,6354,593,480,113
2015-08-31,6355,525,488,37
2015-08-31,6356,606,503,103
2015-08-31,6357,363,329,34
2015-08-31,6358,540,468,72
2015-08-31,6359,463,297,166
2015-08-31,6360,481,437,44
2015-08-31,6361,257,233,24
2015-08-31,6362,317,290,27
2015-08-31,6363,384,326,58
2015-08-31,6364,930,691,239
2015-08-31,6366,617,535,82
2015-08-31,6367,762,673,89
2015-08-31,6368,1211,1051,160
2015-08-31,6369,452,387,65
2015-08-31,6370,634,565,69
2015-08-31,6371,1681,1459,222
2015-08-31,6372,1135,930,205
2015-08-31,6373,531,465,66
2015-08-31,6374,554,448,106
2015-08-31,6375,883,732,151
2015-08-31,6376,495,459,36
2015-08-31,6377,611,533,78
2015-08-31,6379,408,356,52
2015-08-31,6380,723,653,70
2015-08-31,6381,1443,1307,136
2015-08-31,6383,1660,937,723
2015-08-31,6384,437,365,72
2015-08-31,6385,1300,1103,197
2015-08-31,6386,1148,1031,117
2015-08-31,6387,1120,982,138
2015-08-31,6388,381,340,41
2015-08-31,6389,1409,1300,109
2015-08-31,6391,1193,1034,159
2015-08-31,6393,1148,927,221
2015-08-31,6394,464,414,50
2015-08-31,6395,1498,986,512
2015-08-31,6396,1681,1331,350
2015-08-31,6397,792,693,99
2015-08-31,6398,1270,1135,135
2015-08-31,6401,940,732,208
2015-08-31,6402,843,642,201
2015-08-31,6403,815,609,206
2015-08-31,6404,305,262,43
2015-08-31,6405,464,353,111
2015-08-31,6406,1870,1013,857
2015-08-31,6407,594,459,135
2015-08-31,6408,653,583,70
2015-08-31,6409,373,309,64
2015-08-31,6410,568,515,53
2015-08-31,6411,3004,2318,686
2015-08-31,6412,224,198,26
2015-08-31,6413,2041,1675,366
2015-08-31,6414,333,269,64
2015-08-31,6415,415,383,32
2015-08-31,6416,421,360,61
2015-08-31,6417,626,571,55
2015-08-31,6418,2497,2190,307
2015-08-31,6419,216,154,62
2015-08-31,6420,402,299,103
2015-08-31,6421,845,727,118
2015-08-31,6422,280,215,65
2015-08-31,6423,302,252,50
2015-08-31,6424,1033,774,259
2015-08-31,6425,1031,855,176
2015-08-31,6426,907,781,126
2015-08-31,6427,963,773,190
2015-08-31,6428,350,260,90
2015-08-31,6429,467,329,138
2015-08-31,6432,1920,1620,300
2015-08-31,6433,828,738,90
2015-08-31,6434,1413,1152,261
2015-08-31,6435,942,759,183
2015-08-31,6436,542,426,116
2015-08-31,6501,3592,957,2635
2015-08-31,6502,491,123,368
2015-08-31,6503,974,819,155
2015-08-31,6504,579,189,390
2015-08-31,6700,563,468,95
2015-08-31,6701,394,291,103
2015-08-31,6702,279,248,31
2015-08-31,6703,409,359,50
2015-08-31,6704,279,243,36
2015-08-31,6705,198,166,32
2015-08-31,6706,403,352,51
2015-08-31,6707,384,345,39
2015-08-31,6708,1480,1050,430
2015-08-31,6709,297,241,56
2015-08-31,6710,241,192,49
2015-08-31,6711,725,590,135
2015-08-31,6712,162,99,63
2015-08-31,6713,306,259,47
2015-08-31,6714,387,261,126
2015-08-31,6715,342,262,80
2015-08-31,6716,215,191,24
2015-08-31,6717,226,164,62
2015-08-31,6718,419,360,59
2015-08-31,6719,354,281,73
2015-08-31,6720,371,352,19
2015-08-31,6721,333,280,53
2015-08-31,6722,277,242,35
2015-08-31,6723,319,283,36
2015-08-31,6724,1179,693,486
2015-08-31,6725,238,227,11
2015-08-31,6726,139,118,21
2015-08-31,6727,1172,974,198
2015-08-31,6728,310,228,82
2015-08-31,6729,3145,2719,426
2015-08-31,6730,207,176,31
2015-08-31,6731,385,255,130
2015-08-31,6732,773,660,113
2015-08-31,6733,435,399,36
2015-08-31,6734,311,276,35
2015-08-31,6735,211,179,32
2015-08-31,6736,138,84,54
2015-08-31,6737,346,298,48
2015-08-31,6738,904,805,99
2015-08-31,6739,202,162,40
2015-08-31,6741,709,583,126
2015-08-31,6742,517,382,135
2015-08-31,6743,1184,979,205
2015-08-31,6744,309,264,45
2015-08-31,6745,224,180,44
2015-08-31,6746,254,189,65
2015-08-31,6747,1019,838,181
2015-08-31,6748,2997,1591,1406
2015-08-31,6749,1106,669,437
2015-08-31,6750,1501,1260,241
2015-08-31,6901,1094,717,377
2015-08-31,6902,1836,1614,222
2015-08-31,6903,1984,1362,622
2015-08-31,6904,815,724,91
2015-08-31,6905,599,515,84
2015-08-31,6906,3696,3387,309
2015-08-31,6907,2430,2114,316
2015-08-31,6908,1531,1299,232
2015-08-31,6910,2384,2055,329
2015-08-31,6912,1680,1411,269
2015-08-31,6913,917,823,94
2015-08-31,6915,1370,1103,267
2015-08-31,6916,688,547,141
2015-08-31,6917,322,305,17
2015-08-31,6918,541,478,63
2015-08-31,6919,413,372,41
2015-08-31,6921,1145,902,243
2015-08-31,6923,782,710,72
2015-08-31,6924,274,243,31
2015-08-31,6925,600,542,58
2015-08-31,6926,1528,1302,226
2015-08-31,6927,1175,922,253
2015-08-31,6928,974,784,190
2015-08-31,6929,754,707,47
2015-08-31,10002,1540,1326,214
