date,start_station_code,total_count,member_count,non_member_count
2015-11-30,5002,9,8,1
2015-11-30,5004,15,11,4
2015-11-30,5005,11,11,0
2015-11-30,5006,10,10,0
2015-11-30,5007,68,60,8
2015-11-30,6001,136,99,37
2015-11-30,6002,123,117,6
2015-11-30,6003,134,126,8
2015-11-30,6004,327,292,35
2015-11-30,6005,370,320,50
2015-11-30,6006,136,117,19
2015-11-30,6007,184,162,22
2015-11-30,6008,294,264,30
2015-11-30,6009,605,544,61
2015-11-30,6011,182,175,7
2015-11-30,6012,647,585,62
2015-11-30,6013,189,171,18
2015-11-30,6014,413,352,61
2015-11-30,6015,707,628,79
2015-11-30,6016,14,11,3
2015-11-30,6017,173,170,3
2015-11-30,6018,387,367,20
2015-11-30,6019,523,497,26
2015-11-30,6020,394,368,26
2015-11-30,6021,417,388,29
2015-11-30,6022,236,230,6
2015-11-30,6023,209,158,51
2015-11-30,6024,211,198,13
2015-11-30,6025,194,168,26
2015-11-30,6026,210,98,112
2015-11-30,6027,341,315,26
2015-11-30,6029,78,75,3
2015-11-30,6031,171,131,40
2015-11-30,6033,71,70,1
2015-11-30,6034,718,667,51
2015-11-30,6036,282,178,104
2015-11-30,6037,197,161,36
2015-11-30,6038,319,297,22
2015-11-30,6039,340,310,30
2015-11-30,6040,234,216,18
2015-11-30,6041,493,479,14
2015-11-30,6042,465,443,22
2015-11-30,6043,472,435,37
2015-11-30,6044,479,448,31
2015-11-30,6046,726,663,63
2015-11-30,6047,452,427,25
2015-11-30,6048,304,302,2
2015-11-30,6049,474,462,12
2015-11-30,6051,51,48,3
2015-11-30,6052,441,399,42
2015-11-30,6053,310,298,12
2015-11-30,6058,347,323,24
2015-11-30,6060,367,343,24
2015-11-30,6061,600,553,47
2015-11-30,6062,314,288,26
2015-11-30,6063,523,480,43
2015-11-30,6064,1103,1016,87
2015-11-30,6065,306,268,38
2015-11-30,6066,570,534,36
2015-11-30,6067,644,591,53
2015-11-30,6068,547,496,51
2015-11-30,6070,1373,1269,104
2015-11-30,6072,406,377,29
2015-11-30,6073,559,542,17
2015-11-30,6075,287,256,31
2015-11-30,6076,66,61,5
2015-11-30,6078,1003,961,42
2015-11-30,6079,368,343,25
2015-11-30,6081,229,222,7
2015-11-30,6082,107,94,13
2015-11-30,6083,206,132,74
2015-11-30,6084,186,174,12
2015-11-30,6085,373,337,36
2015-11-30,6086,410,385,25
2015-11-30,6087,456,420,36
2015-11-30,6088,264,242,22
2015-11-30,6089,151,149,2
2015-11-30,6090,256,241,15
2015-11-30,6092,232,208,24
2015-11-30,6093,163,160,3
2015-11-30,6094,624,599,25
2015-11-30,6095,356,323,33
2015-11-30,6096,121,113,8
2015-11-30,6097,587,543,44
2015-11-30,6098,361,330,31
2015-11-30,6100,1510,1396,114
2015-11-30,6101,223,212,11
2015-11-30,6102,92,87,5
2015-11-30,6103,73,73,0
2015-11-30,6104,406,389,17
2015-11-30,6105,244,234,10
2015-11-30,6106,141,122,19
2015-11-30,6107,387,355,32
2015-11-30,6108,249,243,6
2015-11-30,6109,5,3,2
2015-11-30,6110,145,139,6
2015-11-30,6112,459,437,22
2015-11-30,6113,375,351,24
2015-11-30,6114,536,492,44
2015-11-30,6115,71,67,4
2015-11-30,6116,286,277,9
2015-11-30,6117,295,293,2
2015-11-30,6118,409,396,13
2015-11-30,6119,346,326,20
2015-11-30,6121,125,118,7
2015-11-30,6122,79,70,9
2015-11-30,6123,217,210,7
2015-11-30,6124,188,177,11
2015-11-30,6125,76,64,12
2015-11-30,6126,199,196,3
2015-11-30,6127,211,207,4
2015-11-30,6130,141,132,9
2015-11-30,6131,364,345,19
2015-11-30,6132,302,280,22
2015-11-30,6133,233,228,5
2015-11-30,6134,166,159,7
2015-11-30,6136,762,743,19
2015-11-30,6138,414,384,30
2015-11-30,6139,269,260,9
2015-11-30,6140,612,574,38
2015-11-30,6141,435,427,8
2015-11-30,6142,478,430,48
2015-11-30,6143,547,496,51
2015-11-30,6145,319,289,30
2015-11-30,6146,285,252,33
2015-11-30,6147,677,648,29
2015-11-30,6148,821,791,30
2015-11-30,6149,255,243,12
2015-11-30,6150,288,285,3
