date,start_station_code,total_count,member_count,non_member_count
2018-11-30,4000,205,196,9
2018-11-30,4001,10,3,7
2018-11-30,4002,402,392,10
2018-11-30,5002,6,5,1
2018-11-30,5003,7,7,0
2018-11-30,5004,13,13,0
2018-11-30,5005,22,20,2
2018-11-30,5006,22,22,0
2018-11-30,5007,69,68,1
2018-11-30,6001,296,280,16
2018-11-30,6002,132,120,12
2018-11-30,6003,321,293,28
2018-11-30,6004,210,185,25
2018-11-30,6005,113,109,4
2018-11-30,6006,110,107,3
2018-11-30,6007,249,233,16
2018-11-30,6008,367,349,18
2018-11-30,6009,390,348,42
2018-11-30,6011,282,267,15
2018-11-30,6012,601,548,53
2018-11-30,6013,368,340,28
2018-11-30,6014,4,4,0
2018-11-30,6015,849,768,81
2018-11-30,6016,14,11,3
2018-11-30,6017,175,166,9
2018-11-30,6018,372,352,20
2018-11-30,6019,835,785,50
2018-11-30,6020,385,350,35
2018-11-30,6021,618,595,23
2018-11-30,6022,211,192,19
2018-11-30,6023,314,247,67
2018-11-30,6024,194,184,10
2018-11-30,6025,130,116,14
2018-11-30,6026,179,116,63
2018-11-30,6027,391,372,19
2018-11-30,6029,102,99,3
2018-11-30,6031,146,126,20
2018-11-30,6032,213,191,22
2018-11-30,6033,71,66,5
2018-11-30,6034,295,276,19
2018-11-30,6035,82,76,6
2018-11-30,6036,265,197,68
2018-11-30,6037,199,183,16
2018-11-30,6038,329,300,29
2018-11-30,6039,323,283,40
2018-11-30,6040,253,220,33
2018-11-30,6041,43,40,3
2018-11-30,6042,422,400,22
2018-11-30,6043,490,474,16
2018-11-30,6044,3,3,0
2018-11-30,6046,608,565,43
2018-11-30,6047,605,554,51
2018-11-30,6048,211,207,4
2018-11-30,6049,568,555,13
2018-11-30,6050,177,134,43
2018-11-30,6051,88,88,0
2018-11-30,6052,304,274,30
2018-11-30,6053,211,200,11
2018-11-30,6057,470,454,16
2018-11-30,6058,431,416,15
2018-11-30,6059,338,311,27
2018-11-30,6060,221,198,23
2018-11-30,6061,445,411,34
2018-11-30,6062,16,14,2
2018-11-30,6063,510,483,27
2018-11-30,6064,1090,1025,65
2018-11-30,6065,301,273,28
2018-11-30,6066,288,248,40
2018-11-30,6067,509,485,24
2018-11-30,6068,304,286,18
2018-11-30,6070,1560,1437,123
2018-11-30,6072,303,282,21
2018-11-30,6073,528,487,41
2018-11-30,6075,187,171,16
2018-11-30,6076,57,56,1
2018-11-30,6078,467,436,31
2018-11-30,6080,221,203,18
2018-11-30,6081,326,310,16
2018-11-30,6082,69,65,4
2018-11-30,6083,246,239,7
2018-11-30,6084,221,203,18
2018-11-30,6085,455,423,32
2018-11-30,6086,27,26,1
2018-11-30,6087,478,453,25
2018-11-30,6088,249,234,15
2018-11-30,6089,256,244,12
2018-11-30,6090,216,194,22
2018-11-30,6091,236,223,13
2018-11-30,6093,118,110,8
2018-11-30,6094,369,359,10
2018-11-30,6095,412,379,33
2018-11-30,6096,288,284,4
2018-11-30,6097,362,330,32
2018-11-30,6098,360,325,35
2018-11-30,6099,335,283,52
2018-11-30,6100,1326,1256,70
2018-11-30,6101,345,327,18
2018-11-30,6103,83,78,5
2018-11-30,6104,415,402,13
2018-11-30,6105,355,342,13
2018-11-30,6106,124,110,14
2018-11-30,6107,349,313,36
2018-11-30,6108,209,198,11
2018-11-30,6109,14,6,8
2018-11-30,6110,242,230,12
2018-11-30,6111,175,166,9
2018-11-30,6112,583,545,38
2018-11-30,6114,621,593,28
2018-11-30,6115,103,96,7
2018-11-30,6117,255,247,8
2018-11-30,6118,427,401,26
2018-11-30,6119,433,408,25
2018-11-30,6121,140,130,10
2018-11-30,6122,81,77,4
2018-11-30,6123,216,205,11
2018-11-30,6124,273,257,16
2018-11-30,6125,47,43,4
2018-11-30,6126,197,183,14
2018-11-30,6127,260,250,10
2018-11-30,6128,116,112,4
2018-11-30,6129,438,420,18
2018-11-30,6130,200,195,5
2018-11-30,6131,436,406,30
2018-11-30,6132,292,268,24
2018-11-30,6133,284,269,15
2018-11-30,6134,177,166,11
2018-11-30,6136,1854,1798,56
2018-11-30,6137,541,492,49
2018-11-30,6138,366,338,28
2018-11-30,6140,567,526,41
2018-11-30,6141,448,407,41
2018-11-30,6142,427,387,40
2018-11-30,6143,315,272,43
2018-11-30,6145,433,402,31
2018-11-30,6146,386,354,32
2018-11-30,6147,539,499,40
2018-11-30,6148,516,485,31
2018-11-30,6149,225,208,17
2018-11-30,6150,365,339,26
2018-11-30,6151,478,442,36
2018-11-30,6152,607,575,32
2018-11-30,6153,252,243,9
2018-11-30,6154,1047,999,48
2018-11-30,6155,851,813,38
2018-11-30,6156,450,429,21
2018-11-30,6157,602,564,38
2018-11-30,6158,418,397,21
2018-11-30,6159,250,236,14
2018-11-30,6160,431,411,20
2018-11-30,6161,277,270,7
2018-11-30,6162,179,164,15
2018-11-30,6163,779,722,57
2018-11-30,6164,625,592,33
2018-11-30,6165,332,310,22
2018-11-30,6166,403,391,12
2018-11-30,6167,282,273,9
2018-11-30,6168,212,205,7
2018-11-30,6169,660,616,44
2018-11-30,6170,252,234,18
2018-11-30,6171,192,181,11
2018-11-30,6173,579,565,14
2018-11-30,6174,646,601,45
2018-11-30,6175,687,664,23
2018-11-30,6176,569,511,58
2018-11-30,6177,537,514,23
2018-11-30,6178,689,639,50
2018-11-30,6179,536,505,31
2018-11-30,6180,222,203,19
2018-11-30,6181,781,717,64
2018-11-30,6182,341,308,33
2018-11-30,6183,455,419,36
2018-11-30,6184,1290,1216,74
2018-11-30,6185,89,88,1
2018-11-30,6186,463,441,22
2018-11-30,6187,614,579,35
2018-11-30,6188,311,298,13
2018-11-30,6189,105,97,8
2018-11-30,6190,874,845,29
2018-11-30,6191,316,303,13
2018-11-30,6192,237,233,4
2018-11-30,6193,617,568,49
2018-11-30,6194,636,601,35
2018-11-30,6195,484,457,27
2018-11-30,6196,629,588,41
2018-11-30,6197,371,328,43
2018-11-30,6198,74,73,1
2018-11-30,6199,558,511,47
2018-11-30,6201,446,399,47
2018-11-30,6202,824,784,40
2018-11-30,6203,451,413,38
2018-11-30,6204,607,543,64
2018-11-30,6205,522,472,50
2018-11-30,6206,925,862,63
2018-11-30,6207,239,216,23
