date,start_station_code,total_count,member_count,non_member_count
2018-06-30,4000,1325,1169,156
2018-06-30,4001,708,379,329
2018-06-30,4002,1187,996,191
2018-06-30,5002,69,45,24
2018-06-30,5003,68,37,31
2018-06-30,5004,117,103,14
2018-06-30,5005,121,85,36
2018-06-30,5006,149,128,21
2018-06-30,5007,529,401,128
2018-06-30,6001,1762,1464,298
2018-06-30,6002,1032,827,205
2018-06-30,6003,2504,2012,492
2018-06-30,6004,1628,1104,524
2018-06-30,6005,1955,1566,389
2018-06-30,6006,586,487,99
2018-06-30,6007,1558,1217,341
2018-06-30,6008,1521,1294,227
2018-06-30,6009,2878,2077,801
2018-06-30,6011,1668,1461,207
2018-06-30,6012,5709,4325,1384
2018-06-30,6013,1525,1208,317
2018-06-30,6014,2769,2059,710
2018-06-30,6015,5844,4707,1137
2018-06-30,6016,386,256,130
2018-06-30,6017,924,829,95
2018-06-30,6018,1996,1731,265
2018-06-30,6019,3817,3325,492
2018-06-30,6020,1798,1347,451
2018-06-30,6021,2651,2206,445
2018-06-30,6022,1594,1389,205
2018-06-30,6023,4127,2256,1871
2018-06-30,6024,959,864,95
2018-06-30,6025,1071,647,424
2018-06-30,6026,5295,2007,3288
2018-06-30,6027,2491,2069,422
2018-06-30,6029,775,685,90
2018-06-30,6031,1202,730,472
2018-06-30,6032,2413,1472,941
2018-06-30,6033,441,386,55
2018-06-30,6034,1972,1457,515
2018-06-30,6035,598,439,159
2018-06-30,6036,4389,2034,2355
2018-06-30,6037,1542,984,558
2018-06-30,6038,2357,1858,499
2018-06-30,6039,2226,1694,532
2018-06-30,6040,1600,1129,471
2018-06-30,6041,2193,1861,332
2018-06-30,6042,2096,1890,206
2018-06-30,6043,3401,2957,444
2018-06-30,6044,2328,2066,262
2018-06-30,6046,3296,3061,235
2018-06-30,6047,1429,1212,217
2018-06-30,6048,1130,1045,85
2018-06-30,6049,2225,1992,233
2018-06-30,6050,4509,2123,2386
2018-06-30,6051,540,499,41
2018-06-30,6052,4523,2987,1536
2018-06-30,6053,948,852,96
2018-06-30,6057,1189,969,220
2018-06-30,6058,1484,1176,308
2018-06-30,6059,1793,1489,304
2018-06-30,6060,775,619,156
2018-06-30,6061,2819,2335,484
2018-06-30,6062,2319,1727,592
2018-06-30,6063,2934,2398,536
2018-06-30,6064,7069,5858,1211
2018-06-30,6065,2411,1945,466
2018-06-30,6066,1122,708,414
2018-06-30,6067,3725,3167,558
2018-06-30,6068,1323,1061,262
2018-06-30,6070,4146,3546,600
2018-06-30,6072,1856,1600,256
2018-06-30,6073,3371,2811,560
