date,start_station_code,total_count,member_count,non_member_count
2022-05-31,4002.0,1404,1232,172
2022-05-31,5002.0,1297,1015,282
2022-05-31,5003.0,689,504,185
2022-05-31,5004.0,1299,1060,239
2022-05-31,5006.0,3602,2735,867
2022-05-31,5007.0,707,560,147
2022-05-31,6009,250,196,54
2022-05-31,6013,1703,1392,311
2022-05-31,6017,550,478,72
2022-05-31,6021.0,1328,950,378
2022-05-31,6022,737,599,138
2022-05-31,6039,3480,3015,465
2022-05-31,6044,3198,2689,509
2022-05-31,6048,5907,5100,807
2022-05-31,6066.0,1227,929,298
2022-05-31,6068,432,355,77
2022-05-31,6083,550,424,126
2022-05-31,6087.0,1056,924,132
2022-05-31,6088.0,792,707,85
2022-05-31,6089,109,85,24
2022-05-31,6090,212,150,62
2022-05-31,6093,615,557,58
2022-05-31,6094,704,614,90
2022-05-31,6095,3574,3173,401
2022-05-31,6097,732,605,127
2022-05-31,6103,2387,2084,303
2022-05-31,6110,1164,1014,150
2022-05-31,6111,1305,1127,178
2022-05-31,6134,2771,2322,449
2022-05-31,6136,2231,1922,309
2022-05-31,6138,1035,868,167
2022-05-31,6140,1678,1459,219
2022-05-31,6141,1072,951,121
2022-05-31,6142,941,852,89
2022-05-31,6143,1202,1102,100
2022-05-31,6145,3573,3120,453
2022-05-31,6146,1624,1459,165
2022-05-31,6147,1458,1301,157
2022-05-31,6148,1879,1622,257
2022-05-31,6149,2376,2056,320
2022-05-31,6152,1633,1464,169
2022-05-31,6153,1714,1500,214
2022-05-31,6154,2378,2101,277
2022-05-31,6155,2039,1799,240
2022-05-31,6156,1233,1022,211
2022-05-31,6157,844,746,98
2022-05-31,6158,3387,2973,414
2022-05-31,6159,2215,1936,279
2022-05-31,6161,1132,989,143
2022-05-31,6162,730,670,60
2022-05-31,6164,1009,855,154
2022-05-31,6165,329,261,68
2022-05-31,6166,803,708,95
2022-05-31,6167,6231,5363,868
2022-05-31,6168,3611,2997,614
2022-05-31,6169,5231,4394,837
2022-05-31,6170,1929,1678,251
2022-05-31,6171,3324,2883,441
2022-05-31,6173,7148,6250,898
2022-05-31,6175,3692,3216,476
2022-05-31,6176,1338,1190,148
2022-05-31,6177,1675,1468,207
2022-05-31,6179,2629,2392,237
2022-05-31,6180,2182,1895,287
2022-05-31,6181,1873,1622,251
2022-05-31,6182,1244,1084,160
