date,start_station_code,total_count,member_count,non_member_count
2019-10-31,4000,1041,977,64
2019-10-31,4001,198,169,29
2019-10-31,4002,287,213,74
2019-10-31,5002,48,36,12
2019-10-31,5003,35,28,7
2019-10-31,5004,53,38,15
2019-10-31,5005,74,54,20
2019-10-31,5006,82,68,14
2019-10-31,5007,305,249,56
2019-10-31,6001,1022,887,135
2019-10-31,6002,729,603,126
2019-10-31,6003,1129,969,160
2019-10-31,6004,638,528,110
2019-10-31,6005,1345,1205,140
2019-10-31,6006,766,669,97
2019-10-31,6007,664,574,90
2019-10-31,6008,981,884,97
2019-10-31,6009,1069,883,186
2019-10-31,6011,1197,1139,58
2019-10-31,6012,2268,1914,354
2019-10-31,6013,1118,978,140
2019-10-31,6014,1203,1071,132
2019-10-31,6015,2747,2392,355
2019-10-31,6016,185,141,44
2019-10-31,6017,912,813,99
2019-10-31,6018,1182,1084,98
2019-10-31,6019,3270,2983,287
2019-10-31,6020,1410,1211,199
2019-10-31,6021,2224,2009,215
2019-10-31,6022,1029,933,96
2019-10-31,6023,1616,1056,560
2019-10-31,6024,27,14,13
2019-10-31,6025,589,432,157
2019-10-31,6026,1419,663,756
2019-10-31,6027,2040,1855,185
2019-10-31,6029,495,465,30
2019-10-31,6031,657,547,110
2019-10-31,6032,1030,764,266
2019-10-31,6033,424,386,38
2019-10-31,6035,679,581,98
2019-10-31,6036,1969,995,974
2019-10-31,6037,943,717,226
2019-10-31,6038,1557,1303,254
2019-10-31,6039,1312,1123,189
2019-10-31,6040,1311,1058,253
2019-10-31,6041,1235,1101,134
2019-10-31,6042,1597,1523,74
2019-10-31,6043,2722,2546,176
2019-10-31,6044,1909,1722,187
2019-10-31,6046,2081,1930,151
2019-10-31,6047,2095,1886,209
2019-10-31,6048,838,761,77
2019-10-31,6049,1900,1828,72
2019-10-31,6050,807,737,70
2019-10-31,6051,620,574,46
2019-10-31,6052,2910,2086,824
2019-10-31,6053,2673,2312,361
2019-10-31,6057,1504,1391,113
2019-10-31,6058,1267,1122,145
2019-10-31,6059,1323,1161,162
2019-10-31,6060,656,590,66
2019-10-31,6061,1360,1186,174
2019-10-31,6062,1367,1167,200
2019-10-31,6063,2018,1742,276
2019-10-31,6064,2831,2574,257
2019-10-31,6065,934,783,151
2019-10-31,6066,968,733,235
2019-10-31,6067,505,453,52
2019-10-31,6068,188,157,31
2019-10-31,6070,3910,3486,424
2019-10-31,6072,1318,1215,103
2019-10-31,6073,3374,3075,299
2019-10-31,6075,977,816,161
2019-10-31,6076,334,312,22
2019-10-31,6078,861,779,82
2019-10-31,6079,1291,1137,154
2019-10-31,6080,2370,2083,287
2019-10-31,6081,358,288,70
2019-10-31,6082,468,421,47
2019-10-31,6083,1845,1674,171
2019-10-31,6084,1168,1045,123
2019-10-31,6085,1594,1437,157
2019-10-31,6086,1259,1064,195
2019-10-31,6087,1940,1752,188
2019-10-31,6088,872,744,128
2019-10-31,6089,1053,998,55
2019-10-31,6090,1233,1149,84
2019-10-31,6091,1016,916,100
2019-10-31,6092,783,645,138
2019-10-31,6093,720,633,87
2019-10-31,6094,768,721,47
2019-10-31,6095,1852,1678,174
2019-10-31,6096,779,720,59
2019-10-31,6097,1428,1291,137
2019-10-31,6098,1488,1281,207
2019-10-31,6099,1748,1459,289
2019-10-31,6100,2424,2128,296
2019-10-31,6101,1332,1197,135
2019-10-31,6102,686,644,42
2019-10-31,6103,427,398,29
2019-10-31,6104,1471,1363,108
2019-10-31,6105,697,644,53
2019-10-31,6106,520,433,87
2019-10-31,6107,1569,1326,243
2019-10-31,6108,881,785,96
2019-10-31,6109,262,46,216
2019-10-31,6110,596,518,78
2019-10-31,6111,841,761,80
2019-10-31,6112,1708,1503,205
2019-10-31,6113,681,575,106
2019-10-31,6114,2416,2135,281
2019-10-31,6115,296,262,34
2019-10-31,6116,1271,1151,120
2019-10-31,6117,1362,1204,158
2019-10-31,6118,1562,1446,116
2019-10-31,6119,1660,1462,198
2019-10-31,6120,1275,1158,117
2019-10-31,6121,391,353,38
2019-10-31,6122,356,323,33
2019-10-31,6123,527,463,64
2019-10-31,6124,774,663,111
2019-10-31,6125,402,366,36
2019-10-31,6126,946,886,60
2019-10-31,6127,340,292,48
2019-10-31,6128,363,317,46
2019-10-31,6129,1532,1341,191
2019-10-31,6130,599,538,61
2019-10-31,6131,1681,1437,244
2019-10-31,6132,1164,1041,123
2019-10-31,6133,615,550,65
2019-10-31,6134,877,791,86
2019-10-31,6136,6585,6194,391
2019-10-31,6137,1924,1779,145
2019-10-31,6138,1581,1457,124
2019-10-31,6139,964,841,123
2019-10-31,6140,1962,1764,198
2019-10-31,6141,1313,1201,112
2019-10-31,6142,1277,1059,218
2019-10-31,6143,1911,1578,333
2019-10-31,6145,1062,886,176
2019-10-31,6146,1251,1015,236
2019-10-31,6147,1797,1641,156
2019-10-31,6148,2638,2416,222
2019-10-31,6149,1018,939,79
2019-10-31,6150,1424,1309,115
2019-10-31,6151,1673,1483,190
2019-10-31,6152,2542,2287,255
2019-10-31,6153,1103,1007,96
2019-10-31,6154,3648,3315,333
2019-10-31,6155,2869,2672,197
