date,start_station_code,total_count,member_count,non_member_count
2019-07-31,4000,1882,1609,273
2019-07-31,4001,355,261,94
2019-07-31,4002,618,420,198
2019-07-31,5002,159,107,52
2019-07-31,5003,119,74,45
2019-07-31,5004,103,80,23
2019-07-31,5005,84,54,30
2019-07-31,5006,185,140,45
2019-07-31,5007,597,438,159
2019-07-31,6001,2130,1607,523
2019-07-31,6002,1631,1249,382
2019-07-31,6003,2423,1882,541
2019-07-31,6004,1684,1174,510
2019-07-31,6005,2626,2200,426
2019-07-31,6006,1159,1003,156
2019-07-31,6007,755,545,210
2019-07-31,6008,1818,1364,454
2019-07-31,6009,2708,1968,740
2019-07-31,6011,2137,1865,272
2019-07-31,6012,5839,4451,1388
2019-07-31,6013,2411,1848,563
2019-07-31,6014,2283,1808,475
2019-07-31,6015,5638,4365,1273
2019-07-31,6016,563,433,130
2019-07-31,6017,1635,1374,261
2019-07-31,6018,2083,1795,288
2019-07-31,6019,4666,3988,678
2019-07-31,6020,2686,2013,673
2019-07-31,6021,2609,2090,519
2019-07-31,6022,1934,1658,276
2019-07-31,6023,5471,2770,2701
2019-07-31,6024,187,122,65
2019-07-31,6025,1433,798,635
2019-07-31,6026,7041,2489,4552
2019-07-31,6027,3975,3390,585
2019-07-31,6029,761,676,85
2019-07-31,6031,1258,690,568
2019-07-31,6032,2250,1406,844
2019-07-31,6033,519,443,76
2019-07-31,6034,770,598,172
2019-07-31,6035,729,521,208
2019-07-31,6036,7186,3056,4130
2019-07-31,6037,2011,1289,722
2019-07-31,6038,3122,2285,837
2019-07-31,6039,2626,1982,644
2019-07-31,6040,2090,1416,674
2019-07-31,6041,2026,1685,341
2019-07-31,6042,2417,2088,329
2019-07-31,6043,5516,4754,762
2019-07-31,6044,3017,2670,347
2019-07-31,6046,3384,2962,422
2019-07-31,6047,2150,1830,320
2019-07-31,6048,1287,1163,124
2019-07-31,6049,2650,2381,269
2019-07-31,6050,1320,1097,223
2019-07-31,6051,1421,1294,127
2019-07-31,6052,8780,5288,3492
2019-07-31,6053,5924,4627,1297
2019-07-31,6057,2475,2171,304
2019-07-31,6058,2000,1693,307
2019-07-31,6059,2113,1700,413
2019-07-31,6060,893,711,182
2019-07-31,6061,2326,1821,505
2019-07-31,6062,1989,1513,476
2019-07-31,6063,3149,2561,588
2019-07-31,6064,5819,4976,843
2019-07-31,6065,1947,1490,457
2019-07-31,6066,1342,769,573
2019-07-31,6067,1516,1314,202
2019-07-31,6068,513,403,110
2019-07-31,6070,5417,4565,852
2019-07-31,6072,2096,1806,290
2019-07-31,6073,6320,5375,945
2019-07-31,6075,1198,916,282
2019-07-31,6076,861,742,119
2019-07-31,6078,1660,1218,442
2019-07-31,6079,2365,2002,363
2019-07-31,6080,4186,3551,635
2019-07-31,6081,1301,1026,275
2019-07-31,6082,671,569,102
2019-07-31,6083,4161,3488,673
2019-07-31,6084,1920,1463,457
2019-07-31,6085,2844,2362,482
2019-07-31,6086,1238,673,565
2019-07-31,6087,3770,3152,618
2019-07-31,6088,2183,1755,428
2019-07-31,6089,1501,1374,127
2019-07-31,6090,1720,1474,246
2019-07-31,6091,1677,1376,301
2019-07-31,6092,2264,1624,640
2019-07-31,6093,1042,845,197
2019-07-31,6094,1622,1395,227
2019-07-31,6095,3863,3249,614
2019-07-31,6096,1329,1153,176
2019-07-31,6097,2644,2156,488
2019-07-31,6098,1567,1225,342
2019-07-31,6099,3390,2428,962
2019-07-31,6100,7780,6545,1235
2019-07-31,6101,1526,1352,174
2019-07-31,6102,1288,1126,162
2019-07-31,6103,481,398,83
2019-07-31,6104,2214,1820,394
2019-07-31,6105,1615,1406,209
2019-07-31,6106,1264,919,345
2019-07-31,6107,3217,2559,658
2019-07-31,6108,1487,1258,229
2019-07-31,6109,853,278,575
2019-07-31,6110,1242,1032,210
2019-07-31,6111,1764,1507,257
2019-07-31,6112,3358,2747,611
2019-07-31,6113,863,618,245
2019-07-31,6114,5530,4436,1094
2019-07-31,6115,620,499,121
2019-07-31,6116,1928,1647,281
2019-07-31,6117,1445,1184,261
2019-07-31,6118,2394,2012,382
2019-07-31,6119,3001,2411,590
2019-07-31,6120,2380,2024,356
2019-07-31,6121,981,862,119
2019-07-31,6122,774,644,130
2019-07-31,6123,985,846,139
2019-07-31,6124,1426,1166,260
2019-07-31,6125,813,666,147
2019-07-31,6126,1493,1298,195
2019-07-31,6127,1883,1602,281
2019-07-31,6128,838,696,142
2019-07-31,6129,2089,1776,313
2019-07-31,6130,894,781,113
2019-07-31,6131,2943,2522,421
2019-07-31,6132,1972,1685,287
2019-07-31,6133,2698,2328,370
2019-07-31,6134,1499,1308,191
2019-07-31,6136,8626,7852,774
2019-07-31,6137,3129,2715,414
2019-07-31,6138,2446,2140,306
2019-07-31,6139,1804,1582,222
2019-07-31,6140,3135,2704,431
2019-07-31,6141,1604,1384,220
2019-07-31,6142,4470,3348,1122
2019-07-31,6143,4449,3248,1201
2019-07-31,6145,2470,1888,582
2019-07-31,6146,2591,1968,623
2019-07-31,6147,3460,2962,498
2019-07-31,6148,4211,3578,633
2019-07-31,6149,1540,1335,205
2019-07-31,6150,2374,2094,280
2019-07-31,6151,2583,2121,462
2019-07-31,6152,4328,3731,597
2019-07-31,6153,1997,1781,216
2019-07-31,6154,5360,4735,625
2019-07-31,6155,4588,4052,536
2019-07-31,6156,2495,2210,285
2019-07-31,6157,4166,3373,793
2019-07-31,6158,1951,1658,293
2019-07-31,6159,1161,989,172
2019-07-31,6160,1564,1376,188
2019-07-31,6161,1485,1303,182
2019-07-31,6162,473,392,81
2019-07-31,6163,3822,3281,541
2019-07-31,6164,3393,2958,435
2019-07-31,6165,5618,4458,1160
2019-07-31,6166,3162,2774,388
2019-07-31,6167,1344,1211,133
2019-07-31,6168,1597,1440,157
2019-07-31,6169,5449,4474,975
2019-07-31,6170,2691,2142,549
2019-07-31,6171,1393,1192,201
2019-07-31,6173,3814,3237,577
2019-07-31,6174,2699,2175,524
2019-07-31,6175,2985,2605,380
2019-07-31,6176,3382,2463,919
2019-07-31,6177,2607,2126,481
2019-07-31,6178,4367,3564,803
2019-07-31,6179,2830,2253,577
2019-07-31,6180,2146,1572,574
2019-07-31,6181,3803,3092,711
2019-07-31,6182,2156,1719,437
2019-07-31,6183,3028,2492,536
2019-07-31,6184,8266,7039,1227
2019-07-31,6185,342,318,24
2019-07-31,6186,2776,2443,333
2019-07-31,6187,4028,3262,766
2019-07-31,6188,1764,1590,174
2019-07-31,6189,708,618,90
2019-07-31,6190,3248,2952,296
2019-07-31,6191,2067,1657,410
2019-07-31,6192,889,805,84
2019-07-31,6193,3953,3204,749
2019-07-31,6194,5918,5062,856
2019-07-31,6195,2940,2484,456
2019-07-31,6196,3997,3173,824
2019-07-31,6197,1678,1410,268
2019-07-31,6198,847,726,121
2019-07-31,6199,3472,2771,701
2019-07-31,6200,3640,2833,807
2019-07-31,6201,2555,2200,355
2019-07-31,6202,3674,3190,484
2019-07-31,6203,3365,2624,741
2019-07-31,6204,2946,2464,482
2019-07-31,6205,2998,2453,545
2019-07-31,6206,4707,3899,808
2019-07-31,6207,1515,1233,282
2019-07-31,6208,2253,1880,373
2019-07-31,6209,3911,3230,681
2019-07-31,6210,1337,1162,175
2019-07-31,6211,5393,4220,1173
2019-07-31,6212,3253,2533,720
2019-07-31,6213,4053,3303,750
2019-07-31,6214,3526,2754,772
2019-07-31,6215,1879,1450,429
2019-07-31,6216,6005,3976,2029
2019-07-31,6217,3334,2652,682
2019-07-31,6218,2147,1732,415
2019-07-31,6219,2343,2044,299
2019-07-31,6220,3152,2609,543
2019-07-31,6221,6568,5506,1062
2019-07-31,6222,2884,2353,531
2019-07-31,6223,4206,3117,1089
2019-07-31,6224,1715,1345,370
2019-07-31,6225,2387,1834,553
2019-07-31,6226,950,875,75
2019-07-31,6227,5113,4061,1052
2019-07-31,6228,1050,866,184
2019-07-31,6229,2100,1801,299
2019-07-31,6230,3338,2589,749
2019-07-31,6231,3942,3023,919
2019-07-31,6232,1154,883,271
2019-07-31,6233,3758,2757,1001
2019-07-31,6234,2153,1667,486
2019-07-31,6235,2191,1934,257
2019-07-31,6236,2367,1985,382
2019-07-31,6237,1802,1602,200
2019-07-31,6240,776,629,147
2019-07-31,6241,1497,1224,273
2019-07-31,6243,2236,1889,347
2019-07-31,6245,1448,1164,284
